order_id,order_date,dispatch_date,delivery_date,seller_id,product_category,price,quantity,warehouse_zone,customer_rating,review_text,sentiment_score,return_flag,complaint_code,delivery_method,customer_region,delivery_delay,suspicious_review
O00666,2025-06-02,2025-06-02,2025-06-04,s034,toys,110.29,1.0,kano,4.0,Very disappointed. Not what was shown online.,-0.975,0,no complaint,standard,ashanti,2,1
O00667,2025-04-20,2025-04-20,2025-04-23,s043,health,26.08,2.0,kano,3.0,Packaging could be better but the item works fine.,0.458333333,0,no complaint,express,volta,3,1
O00668,2025-04-07,2025-04-09,2025-04-16,s002,groceries,440.95,1.0,kano,5.0,Superb service and product. Will buy again.,1.0,0,no complaint,express,south west,7,1
O00669,2025-04-09,2025-04-10,2025-04-17,s037,fashion,33.34,4.0,lagos,3.0,"Delivery was average, product as expected.",-0.125,0,no complaint,express,ashanti,7,1
O00670,2025-06-13,2025-06-13,2025-06-13,s012,health,266.32,2.0,lagos,4.0,"Fast delivery, item exactly as described. Very satisfied!",0.420833333,0,no complaint,express,ashanti,0,1
O00671,2025-05-02,2025-05-06,2025-05-10,s044,health,148.41,3.0,lagos,4.0,"Fast delivery, item exactly as described. Very satisfied!",0.420833333,0,no complaint,standard,north central,4,1
O00672,2025-04-25,2025-04-25,2025-05-03,s017,home & living,277.88,1.0,kano,4.0,"It's okay, not too bad but not amazing either.",-0.166666667,0,no complaint,pickup,south west,8,1
O00673,2025-05-27,2025-05-31,2025-06-03,s016,home & living,364.33,4.0,kumasi,3.0,Arrived late and the item looks used.,-0.3,0,no complaint,pickup,volta,3,1
O00674,2025-05-02,2025-05-05,2025-05-10,s009,home & living,10.72,3.0,kano,4.0,"Fast delivery, item exactly as described. Very satisfied!",0.420833333,0,no complaint,pickup,south west,5,1
O00675,2025-04-11,2025-04-15,2025-04-21,s024,toys,323.91,1.0,kano,4.0,Low quality. Would not recommend at all.,0.0,0,no complaint,express,south east,6,1
O00676,2025-04-30,2025-04-30,2025-05-02,s019,home & living,449.06,1.0,kano,2.0,Low quality. Would not recommend at all.,0.0,0,no complaint,pickup,volta,2,1
O00677,2025-06-10,2025-06-13,2025-06-19,s012,fashion,451.95,2.0,accra,3.0,"It's okay, not too bad but not amazing either.",-0.166666667,0,no complaint,pickup,south east,6,1
O00678,2025-06-08,2025-06-12,2025-06-19,s020,groceries,383.62,2.0,kumasi,4.0,Terrible experience. Product was broken.,-0.7,0,no complaint,pickup,greater accra,7,1
O00679,2025-05-16,2025-05-17,2025-05-26,s006,toys,48.44,3.0,lagos,1.0,Low quality. Would not recommend at all.,0.0,0,no complaint,pickup,greater accra,9,1
O00680,2025-06-19,2025-06-21,2025-06-30,s013,health,263.62,1.0,accra,4.0,"Fast delivery, item exactly as described. Very satisfied!",0.420833333,0,no complaint,pickup,south west,9,1
O00681,2025-05-31,2025-06-03,2025-06-11,s003,toys,187.24,4.0,lagos,2.0,Superb service and product. Will buy again.,1.0,0,no complaint,pickup,north central,8,1
O00682,2025-05-17,2025-05-17,2025-05-19,s018,health,392.56,3.0,kumasi,3.0,"Delivery was average, product as expected.",-0.125,0,no complaint,pickup,ashanti,2,1
O00683,2025-05-12,2025-05-13,2025-05-20,s039,electronics,467.13,4.0,lagos,2.0,Packaging could be better but the item works fine.,0.458333333,1,wrong color,pickup,volta,7,1
O00684,2025-04-15,2025-04-16,2025-04-22,s017,toys,403.72,3.0,accra,5.0,Low quality. Would not recommend at all.,0.0,0,no complaint,standard,ashanti,6,1
O00685,2025-04-24,2025-04-26,2025-05-04,s005,groceries,178.86,2.0,accra,2.0,Excellent quality and affordable price. Highly recommend.,0.58,0,no complaint,standard,greater accra,8,1
O00686,2025-04-25,2025-04-29,2025-05-01,s028,groceries,174.45,4.0,accra,2.0,Arrived late and the item looks used.,-0.3,0,no complaint,express,south west,2,1
O00687,2025-04-09,2025-04-09,2025-04-09,s050,health,338.82,1.0,kano,3.0,Low quality. Would not recommend at all.,0.0,0,no complaint,express,south west,0,1
O00688,2025-04-08,2025-04-11,2025-04-12,s010,groceries,89.89,4.0,lagos,1.0,Fake product and horrible packaging.,-0.75,0,no complaint,pickup,ashanti,1,1
O00689,2025-06-08,2025-06-09,2025-06-09,s037,groceries,70.95,2.0,accra,5.0,"Met my expectations, nothing more.",0.5,0,no complaint,standard,greater accra,0,1
O00690,2025-05-30,2025-06-01,2025-06-03,s016,health,224.45,4.0,kumasi,4.0,"Fast delivery, item exactly as described. Very satisfied!",0.420833333,0,no complaint,standard,south east,2,1
O00691,2025-05-18,2025-05-20,2025-05-24,s007,home & living,271.8,4.0,accra,4.0,Packaging could be better but the item works fine.,0.458333333,0,no complaint,pickup,north central,4,1
O00692,2025-06-01,2025-06-05,2025-06-07,s002,electronics,362.04,2.0,lagos,5.0,Packaging could be better but the item works fine.,0.458333333,0,no complaint,express,greater accra,2,1
O00693,2025-06-16,2025-06-17,2025-06-25,s022,groceries,121.1,3.0,kumasi,2.0,Fake product and horrible packaging.,-0.75,0,no complaint,standard,south west,8,1
O00694,2025-05-26,2025-05-28,2025-06-05,s028,home & living,152.12,4.0,kumasi,4.0,Arrived late and the item looks used.,-0.3,0,no complaint,express,south east,8,1
O00695,2025-06-10,2025-06-12,2025-06-13,s001,electronics,132.73,4.0,accra,5.0,Superb service and product. Will buy again.,1.0,0,no complaint,standard,ashanti,1,1
O00696,2025-05-17,2025-05-20,2025-05-27,s027,groceries,453.98,2.0,accra,1.0,"Absolutely love this product, great value for money.",0.65,0,no complaint,standard,south east,7,1
O00697,2025-04-26,2025-04-30,2025-04-30,s008,toys,150.94,3.0,kumasi,5.0,Fake product and horrible packaging.,-0.75,0,no complaint,pickup,ashanti,0,1
O00698,2025-04-11,2025-04-15,2025-04-20,s048,electronics,220.96,3.0,accra,3.0,"Absolutely love this product, great value for money.",0.65,0,no complaint,pickup,south west,5,1
O00699,2025-06-09,2025-06-09,2025-06-11,s033,home & living,184.37,2.0,accra,4.0,"Fast delivery, item exactly as described. Very satisfied!",0.420833333,0,no complaint,standard,north central,2,1
O00700,2025-05-19,2025-05-22,2025-05-22,s017,health,45.33,2.0,lagos,4.0,Arrived late and the item looks used.,-0.3,0,no complaint,express,greater accra,0,1
O00701,2025-05-18,2025-05-20,2025-05-25,s009,home & living,339.02,3.0,kumasi,4.0,Low quality. Would not recommend at all.,0.0,0,no complaint,pickup,south west,5,1
O00702,2025-04-29,2025-04-30,2025-05-09,s019,groceries,495.28,4.0,kumasi,5.0,Very disappointed. Not what was shown online.,-0.975,0,no complaint,express,greater accra,9,1
O00703,2025-05-11,2025-05-15,2025-05-24,s031,toys,15.63,2.0,kumasi,2.0,Arrived late and the item looks used.,-0.3,0,no complaint,pickup,north central,9,1
O00704,2025-05-03,2025-05-03,2025-05-07,s022,fashion,65.52,2.0,accra,2.0,"Met my expectations, nothing more.",0.5,0,no complaint,standard,greater accra,4,1
O00705,2025-06-23,2025-06-26,2025-07-02,s032,toys,110.18,1.0,kumasi,3.0,Fake product and horrible packaging.,-0.75,0,no complaint,pickup,south east,6,1
O00706,2025-05-10,2025-05-12,2025-05-13,s018,home & living,110.61,1.0,kano,3.0,"Fast delivery, item exactly as described. Very satisfied!",0.420833333,0,no complaint,pickup,greater accra,1,1
O00707,2025-04-30,2025-05-01,2025-05-07,s021,toys,331.81,2.0,lagos,1.0,"Fast delivery, item exactly as described. Very satisfied!",0.420833333,1,broken item,pickup,volta,6,1
O00708,2025-05-24,2025-05-24,2025-05-29,s011,fashion,476.2,3.0,lagos,4.0,"It's okay, not too bad but not amazing either.",-0.166666667,0,no complaint,standard,south west,5,1
O00709,2025-05-26,2025-05-27,2025-05-31,s030,groceries,234.43,3.0,lagos,1.0,"Delivery was average, product as expected.",-0.125,0,no complaint,express,ashanti,4,1
O00710,2025-04-10,2025-04-10,2025-04-10,s033,home & living,132.94,2.0,kumasi,4.0,Fake product and horrible packaging.,-0.75,0,no complaint,express,south west,0,1
O00711,2025-06-19,2025-06-22,2025-06-23,s047,health,295.94,3.0,kano,5.0,"Delivery was average, product as expected.",-0.125,0,no complaint,standard,volta,1,1
O00712,2025-06-23,2025-06-23,2025-07-02,s041,groceries,473.9,2.0,accra,4.0,Low quality. Would not recommend at all.,0.0,0,no complaint,express,north central,9,1
O00713,2025-06-14,2025-06-18,2025-06-25,s021,fashion,114.41,3.0,kano,4.0,Fake product and horrible packaging.,-0.75,0,no complaint,express,volta,7,1
O00714,2025-04-08,2025-04-12,2025-04-12,s043,groceries,353.56,1.0,kumasi,1.0,"Met my expectations, nothing more.",0.5,0,no complaint,standard,greater accra,0,1
O00715,2025-04-22,2025-04-24,2025-04-24,s037,health,134.02,4.0,kano,3.0,"It's okay, not too bad but not amazing either.",-0.166666667,0,no complaint,express,north central,0,1
O00716,2025-06-24,2025-06-25,2025-06-30,s038,electronics,365.61,2.0,kumasi,5.0,Arrived late and the item looks used.,-0.3,0,no complaint,pickup,south west,5,1
O00717,2025-05-25,2025-05-27,2025-06-01,s006,health,59.93,2.0,kumasi,3.0,Packaging could be better but the item works fine.,0.458333333,0,no complaint,standard,north central,5,1
O00718,2025-06-15,2025-06-15,2025-06-18,s049,fashion,446.13,1.0,kano,3.0,Terrible experience. Product was broken.,-0.7,0,no complaint,standard,greater accra,3,1
O00719,2025-05-19,2025-05-21,2025-05-28,s010,health,364.49,2.0,accra,3.0,"It's okay, not too bad but not amazing either.",-0.166666667,0,no complaint,pickup,north central,7,1
O00720,2025-06-11,2025-06-12,2025-06-13,s007,toys,277.97,1.0,accra,4.0,"Fast delivery, item exactly as described. Very satisfied!",0.420833333,0,no complaint,standard,south east,1,1
O00721,2025-05-02,2025-05-06,2025-05-12,s006,electronics,54.78,3.0,kumasi,1.0,"Absolutely love this product, great value for money.",0.65,0,no complaint,standard,south east,6,1
O00722,2025-05-25,2025-05-25,2025-05-29,s028,groceries,24.46,1.0,accra,1.0,Item arrived in perfect condition and works well.,1.0,0,no complaint,pickup,south east,4,1
O00723,2025-05-27,2025-05-29,2025-06-07,s042,electronics,183.88,2.0,kano,4.0,Arrived late and the item looks used.,-0.3,0,no complaint,express,ashanti,9,1
O00724,2025-06-11,2025-06-12,2025-06-13,s032,electronics,301.45,2.0,accra,5.0,"Met my expectations, nothing more.",0.5,0,no complaint,standard,volta,1,1
O00725,2025-05-29,2025-06-02,2025-06-09,s031,health,413.26,3.0,accra,3.0,Packaging could be better but the item works fine.,0.458333333,0,no complaint,pickup,south west,7,1
O00726,2025-06-02,2025-06-04,2025-06-11,s006,electronics,312.22,1.0,kano,1.0,Arrived late and the item looks used.,-0.3,0,no complaint,express,north central,7,1
O00727,2025-06-08,2025-06-10,2025-06-18,s005,fashion,461.18,2.0,lagos,3.0,Fake product and horrible packaging.,-0.75,0,no complaint,express,south east,8,1
O00728,2025-05-20,2025-05-24,2025-06-01,s035,health,433.94,1.0,lagos,1.0,Superb service and product. Will buy again.,1.0,0,no complaint,express,south east,8,1
O00729,2025-05-06,2025-05-08,2025-05-13,s020,home & living,211.56,2.0,accra,3.0,Item arrived in perfect condition and works well.,1.0,0,no complaint,standard,volta,5,1
O00730,2025-05-14,2025-05-16,2025-05-20,s034,groceries,226.85,4.0,lagos,4.0,Fake product and horrible packaging.,-0.75,0,no complaint,pickup,ashanti,4,1
O00731,2025-04-24,2025-04-26,2025-05-05,s023,groceries,215.5,3.0,kano,1.0,Item arrived in perfect condition and works well.,1.0,0,no complaint,standard,greater accra,9,1
O00732,2025-05-04,2025-05-06,2025-05-11,s048,health,256.29,1.0,lagos,1.0,"It's okay, not too bad but not amazing either.",-0.166666667,0,no complaint,pickup,south west,5,1
O00733,2025-05-23,2025-05-24,2025-06-01,s010,health,147.71,3.0,accra,3.0,Excellent quality and affordable price. Highly recommend.,0.58,0,no complaint,express,south east,8,1
O00734,2025-04-09,2025-04-13,2025-04-17,s046,electronics,88.15,3.0,lagos,4.0,Item arrived in perfect condition and works well.,1.0,0,no complaint,pickup,south east,4,1
O00735,2025-04-27,2025-04-29,2025-05-02,s034,home & living,471.84,3.0,kumasi,3.0,"Fast delivery, item exactly as described. Very satisfied!",0.420833333,0,no complaint,express,north central,3,1
O00736,2025-04-08,2025-04-11,2025-04-18,s034,electronics,404.86,3.0,lagos,4.0,"Just received it, will see how it performs over time.",0.0,0,no complaint,pickup,ashanti,7,1
O00737,2025-06-16,2025-06-17,2025-06-20,s035,electronics,134.89,1.0,kano,5.0,"Absolutely love this product, great value for money.",0.65,0,no complaint,standard,north central,3,1
O00738,2025-04-08,2025-04-12,2025-04-15,s041,toys,415.78,2.0,accra,4.0,Terrible experience. Product was broken.,-0.7,0,no complaint,express,north central,3,1
O00739,2025-05-14,2025-05-14,2025-05-14,s049,health,193.02,2.0,kano,2.0,"Absolutely love this product, great value for money.",0.65,0,no complaint,standard,south east,0,1
O00740,2025-06-10,2025-06-10,2025-06-15,s005,electronics,281.15,3.0,kumasi,4.0,"Just received it, will see how it performs over time.",0.0,0,no complaint,standard,south east,5,1
O00741,2025-04-24,2025-04-26,2025-05-04,s030,groceries,443.34,4.0,accra,1.0,"Delivery was average, product as expected.",-0.125,0,no complaint,express,south east,8,1
O00742,2025-05-02,2025-05-06,2025-05-09,s016,home & living,235.0,3.0,accra,3.0,"Fast delivery, item exactly as described. Very satisfied!",0.420833333,0,no complaint,pickup,volta,3,1
O00743,2025-05-24,2025-05-28,2025-05-29,s034,toys,67.6,1.0,lagos,4.0,Superb service and product. Will buy again.,1.0,0,no complaint,standard,volta,1,1
O00744,2025-05-13,2025-05-13,2025-05-13,s018,toys,396.82,2.0,accra,3.0,Item arrived in perfect condition and works well.,1.0,0,no complaint,pickup,ashanti,0,1
O00745,2025-05-21,2025-05-22,2025-05-31,s005,electronics,368.88,3.0,kano,4.0,"Delivery was average, product as expected.",-0.125,0,no complaint,express,south west,9,1
O00746,2025-06-19,2025-06-19,2025-06-28,s005,health,295.25,2.0,kano,4.0,"Fast delivery, item exactly as described. Very satisfied!",0.420833333,0,no complaint,express,ashanti,9,1
O00747,2025-04-27,2025-04-29,2025-05-04,s012,groceries,130.22,3.0,kumasi,3.0,Arrived late and the item looks used.,-0.3,0,no complaint,pickup,south west,5,1
O00748,2025-04-12,2025-04-14,2025-04-22,s042,fashion,480.33,4.0,accra,3.0,"It's okay, not too bad but not amazing either.",-0.166666667,0,no complaint,pickup,south west,8,1
O00749,2025-06-22,2025-06-24,2025-07-03,s011,toys,220.18,3.0,kano,3.0,"Absolutely love this product, great value for money.",0.65,0,no complaint,express,north central,9,1
O00750,2025-05-20,2025-05-21,2025-05-22,s024,home & living,379.26,1.0,kano,3.0,"Delivery was average, product as expected.",-0.125,0,no complaint,pickup,ashanti,1,1
O00751,2025-04-15,2025-04-19,2025-04-19,s005,toys,436.56,2.0,lagos,4.0,"Met my expectations, nothing more.",0.5,0,no complaint,express,volta,0,1
O00752,2025-05-05,2025-05-06,2025-05-06,s001,health,467.23,3.0,lagos,3.0,Item arrived in perfect condition and works well.,1.0,0,no complaint,express,north central,0,1
O00753,2025-04-28,2025-04-30,2025-05-06,s009,health,202.01,1.0,accra,4.0,Item arrived in perfect condition and works well.,1.0,0,no complaint,pickup,greater accra,6,1
O00754,2025-05-04,2025-05-04,2025-05-04,s040,home & living,476.21,1.0,kano,5.0,Superb service and product. Will buy again.,1.0,0,no complaint,standard,south east,0,1
O00755,2025-05-10,2025-05-14,2025-05-18,s014,health,339.89,3.0,lagos,3.0,Excellent quality and affordable price. Highly recommend.,0.58,0,no complaint,standard,south west,4,1
O00756,2025-04-19,2025-04-19,2025-04-24,s002,toys,360.17,4.0,kumasi,4.0,"Met my expectations, nothing more.",0.5,0,no complaint,standard,south west,5,1
O00757,2025-06-09,2025-06-13,2025-06-21,s010,home & living,272.47,1.0,kano,5.0,Item arrived in perfect condition and works well.,1.0,0,no complaint,express,ashanti,8,1
O00758,2025-06-07,2025-06-09,2025-06-14,s030,electronics,109.68,4.0,lagos,4.0,Packaging could be better but the item works fine.,0.458333333,0,no complaint,express,greater accra,5,1
O00759,2025-04-13,2025-04-15,2025-04-16,s032,toys,231.13,3.0,accra,3.0,"Met my expectations, nothing more.",0.5,0,no complaint,express,north central,1,1
O00760,2025-05-10,2025-05-14,2025-05-22,s021,home & living,247.33,3.0,kano,5.0,Item arrived in perfect condition and works well.,1.0,0,no complaint,pickup,south east,8,1
O00761,2025-06-12,2025-06-13,2025-06-20,s024,toys,266.32,4.0,lagos,5.0,"Just received it, will see how it performs over time.",0.0,0,no complaint,express,north central,7,1
O00762,2025-04-11,2025-04-14,2025-04-17,s034,groceries,266.32,1.0,kano,4.0,"Met my expectations, nothing more.",0.5,0,no complaint,express,volta,3,1
O00763,2025-05-27,2025-05-31,2025-06-05,s026,electronics,266.32,2.0,accra,3.0,"Fast delivery, item exactly as described. Very satisfied!",0.420833333,0,no complaint,standard,ashanti,5,1
O00764,2025-06-15,2025-06-16,2025-06-18,s030,home & living,498.62,3.0,kano,3.0,"Met my expectations, nothing more.",0.5,0,no complaint,standard,south east,2,1
O00765,2025-05-09,2025-05-11,2025-05-17,s024,toys,181.76,4.0,kano,3.0,Terrible experience. Product was broken.,-0.7,0,no complaint,express,north central,6,1
O00766,2025-06-12,2025-06-14,2025-06-23,s002,toys,237.48,4.0,kano,3.0,Superb service and product. Will buy again.,1.0,0,no complaint,express,greater accra,9,1
O00767,2025-06-04,2025-06-06,2025-06-07,s002,electronics,465.35,2.0,kano,4.0,"It's okay, not too bad but not amazing either.",-0.166666667,0,no complaint,express,ashanti,1,1
O00768,2025-05-23,2025-05-26,2025-05-27,s012,electronics,247.15,4.0,kano,4.0,"It's okay, not too bad but not amazing either.",-0.166666667,0,no complaint,pickup,volta,1,1
O00769,2025-05-21,2025-05-24,2025-05-31,s005,home & living,278.73,1.0,kano,3.0,"It's okay, not too bad but not amazing either.",-0.166666667,0,no complaint,pickup,ashanti,7,1
O00770,2025-04-29,2025-05-03,2025-05-09,s005,groceries,278.54,4.0,accra,4.0,"Fast delivery, item exactly as described. Very satisfied!",0.420833333,0,no complaint,express,south east,6,1
O00771,2025-06-08,2025-06-12,2025-06-14,s045,groceries,381.67,3.0,kano,4.0,"Delivery was average, product as expected.",-0.125,0,no complaint,pickup,south west,2,1
O00772,2025-04-16,2025-04-19,2025-04-27,s040,groceries,373.7,3.0,lagos,3.0,Fake product and horrible packaging.,-0.75,0,no complaint,standard,volta,8,1
O00773,2025-04-07,2025-04-07,2025-04-13,s044,groceries,201.47,2.0,accra,4.0,"It's okay, not too bad but not amazing either.",-0.166666667,0,no complaint,express,greater accra,6,1
O00774,2025-06-25,2025-06-28,2025-07-07,s049,toys,222.25,2.0,kano,4.0,Terrible experience. Product was broken.,-0.7,0,no complaint,express,volta,9,1
O00775,2025-05-13,2025-05-16,2025-05-25,s005,health,319.87,2.0,kano,3.0,Arrived late and the item looks used.,-0.3,0,no complaint,pickup,volta,9,1
O00776,2025-05-26,2025-05-28,2025-06-05,s017,health,359.26,4.0,lagos,3.0,"Absolutely love this product, great value for money.",0.65,0,no complaint,express,greater accra,8,1
O00777,2025-04-22,2025-04-25,2025-05-04,s041,health,115.31,2.0,kumasi,4.0,"Fast delivery, item exactly as described. Very satisfied!",0.420833333,0,no complaint,pickup,greater accra,9,1
O00778,2025-05-19,2025-05-20,2025-05-21,s034,health,102.08,1.0,kano,2.0,"Delivery was average, product as expected.",-0.125,0,no complaint,express,volta,1,1
O00779,2025-04-10,2025-04-10,2025-04-15,s023,groceries,230.88,2.0,lagos,4.0,"Absolutely love this product, great value for money.",0.65,0,no complaint,express,north central,5,1
O00780,2025-05-22,2025-05-26,2025-05-26,s022,electronics,322.01,3.0,kumasi,4.0,Low quality. Would not recommend at all.,0.0,0,no complaint,standard,north central,0,1
O00781,2025-06-14,2025-06-15,2025-06-18,s035,groceries,414.7,1.0,accra,5.0,"Absolutely love this product, great value for money.",0.65,0,no complaint,express,volta,3,1
O00782,2025-04-07,2025-04-10,2025-04-16,s032,electronics,40.94,1.0,accra,5.0,"Absolutely love this product, great value for money.",0.65,0,no complaint,express,greater accra,6,1
O00783,2025-06-19,2025-06-23,2025-06-26,s029,home & living,395.49,2.0,kumasi,3.0,Packaging could be better but the item works fine.,0.458333333,0,no complaint,standard,south west,3,1
O00784,2025-05-14,2025-05-18,2025-05-23,s019,toys,221.85,1.0,accra,1.0,Superb service and product. Will buy again.,1.0,0,no complaint,express,north central,5,1
O00785,2025-06-17,2025-06-20,2025-06-27,s012,home & living,129.26,1.0,kumasi,5.0,Superb service and product. Will buy again.,1.0,0,no complaint,express,volta,7,1
O00786,2025-05-15,2025-05-17,2025-05-24,s030,health,394.05,1.0,kano,3.0,Fake product and horrible packaging.,-0.75,0,no complaint,express,north central,7,1
O00787,2025-05-25,2025-05-29,2025-06-03,s012,fashion,451.47,4.0,accra,1.0,"Fast delivery, item exactly as described. Very satisfied!",0.420833333,0,no complaint,express,south east,5,1
O00788,2025-04-23,2025-04-25,2025-04-28,s014,fashion,408.23,1.0,kumasi,5.0,Terrible experience. Product was broken.,-0.7,0,no complaint,standard,south east,3,1
O00789,2025-06-13,2025-06-17,2025-06-26,s023,home & living,467.45,3.0,kano,1.0,Terrible experience. Product was broken.,-0.7,0,no complaint,standard,south east,9,1
O00790,2025-06-02,2025-06-06,2025-06-06,s029,health,289.87,4.0,kumasi,5.0,Terrible experience. Product was broken.,-0.7,0,no complaint,pickup,volta,0,1
O00791,2025-04-18,2025-04-20,2025-04-25,s025,groceries,446.94,1.0,kano,4.0,"Absolutely love this product, great value for money.",0.65,0,no complaint,express,south east,5,1
O00792,2025-04-18,2025-04-22,2025-04-24,s048,electronics,163.26,4.0,kano,1.0,Very disappointed. Not what was shown online.,-0.975,1,broken item,standard,volta,2,1
O00793,2025-04-19,2025-04-22,2025-04-28,s007,home & living,459.14,1.0,lagos,5.0,"Just received it, will see how it performs over time.",0.0,0,no complaint,standard,volta,6,1
O00794,2025-06-15,2025-06-17,2025-06-21,s023,toys,313.57,3.0,kano,5.0,"Met my expectations, nothing more.",0.5,0,no complaint,standard,south west,4,1
O00795,2025-05-10,2025-05-13,2025-05-15,s048,health,297.6,1.0,lagos,3.0,"Delivery was average, product as expected.",-0.125,0,no complaint,express,south east,2,1
O00796,2025-06-15,2025-06-15,2025-06-18,s043,home & living,356.62,3.0,lagos,4.0,Superb service and product. Will buy again.,1.0,0,no complaint,pickup,greater accra,3,1
O00797,2025-06-15,2025-06-16,2025-06-22,s021,fashion,435.52,3.0,accra,4.0,Very disappointed. Not what was shown online.,-0.975,0,no complaint,express,ashanti,6,1
O00798,2025-05-03,2025-05-05,2025-05-09,s049,groceries,320.21,1.0,accra,5.0,"It's okay, not too bad but not amazing either.",-0.166666667,0,no complaint,pickup,north central,4,1
O00799,2025-04-11,2025-04-12,2025-04-15,s007,home & living,328.26,1.0,kumasi,5.0,Arrived late and the item looks used.,-0.3,0,no complaint,pickup,south west,3,1
O00800,2025-05-09,2025-05-11,2025-05-12,s049,electronics,256.96,4.0,lagos,3.0,"Fast delivery, item exactly as described. Very satisfied!",0.420833333,0,no complaint,express,south west,1,1
O00801,2025-04-21,2025-04-23,2025-04-27,s030,home & living,433.18,4.0,kano,4.0,"Delivery was average, product as expected.",-0.125,0,no complaint,standard,ashanti,4,1
O00802,2025-05-06,2025-05-06,2025-05-14,s021,groceries,36.65,3.0,kano,1.0,"Fast delivery, item exactly as described. Very satisfied!",0.420833333,0,no complaint,express,south east,8,1
O00803,2025-05-07,2025-05-10,2025-05-10,s040,fashion,376.42,3.0,kumasi,2.0,"Just received it, will see how it performs over time.",0.0,0,no complaint,express,volta,0,1
O00804,2025-05-04,2025-05-04,2025-05-05,s035,groceries,233.03,3.0,accra,1.0,Packaging could be better but the item works fine.,0.458333333,0,no complaint,standard,ashanti,1,1
O00805,2025-05-14,2025-05-17,2025-05-24,s036,toys,308.75,3.0,kano,5.0,Packaging could be better but the item works fine.,0.458333333,0,no complaint,pickup,south west,7,1
O00806,2025-05-13,2025-05-16,2025-05-23,s036,toys,480.85,3.0,lagos,5.0,"Absolutely love this product, great value for money.",0.65,0,no complaint,standard,ashanti,7,1
O00807,2025-05-01,2025-05-05,2025-05-05,s020,fashion,441.99,2.0,kano,3.0,Fake product and horrible packaging.,-0.75,0,no complaint,express,south west,0,1
O00808,2025-04-13,2025-04-15,2025-04-22,s028,toys,461.44,2.0,lagos,1.0,Packaging could be better but the item works fine.,0.458333333,0,no complaint,pickup,greater accra,7,1
O00809,2025-05-25,2025-05-26,2025-05-26,s031,toys,354.29,1.0,lagos,4.0,"Fast delivery, item exactly as described. Very satisfied!",0.420833333,0,no complaint,standard,south west,0,1
O00810,2025-04-26,2025-04-28,2025-05-04,s030,toys,441.68,4.0,kano,4.0,"It's okay, not too bad but not amazing either.",-0.166666667,0,no complaint,express,south west,6,1
O00811,2025-06-09,2025-06-11,2025-06-15,s027,fashion,488.33,4.0,lagos,5.0,Fake product and horrible packaging.,-0.75,0,no complaint,express,south east,4,1
O00812,2025-05-13,2025-05-15,2025-05-17,s026,groceries,443.45,1.0,kano,1.0,"Absolutely love this product, great value for money.",0.65,0,no complaint,pickup,south west,2,1
O00813,2025-05-23,2025-05-23,2025-05-30,s048,health,315.09,3.0,lagos,5.0,Item arrived in perfect condition and works well.,1.0,0,no complaint,pickup,greater accra,7,1
O00814,2025-04-23,2025-04-26,2025-05-02,s010,fashion,390.2,2.0,lagos,3.0,Terrible experience. Product was broken.,-0.7,0,no complaint,pickup,north central,6,1
O00815,2025-04-07,2025-04-08,2025-04-10,s044,home & living,204.02,1.0,accra,4.0,"Delivery was average, product as expected.",-0.125,0,no complaint,express,volta,2,1
O00816,2025-06-18,2025-06-21,2025-06-30,s021,groceries,396.81,3.0,kano,3.0,Fake product and horrible packaging.,-0.75,0,no complaint,standard,south east,9,1
O00817,2025-04-10,2025-04-11,2025-04-14,s005,health,239.86,2.0,lagos,3.0,"Just received it, will see how it performs over time.",0.0,0,no complaint,express,north central,3,1
O00818,2025-06-04,2025-06-04,2025-06-11,s025,electronics,269.64,1.0,kano,2.0,"Absolutely love this product, great value for money.",0.65,1,wrong color,express,south west,7,1
O00819,2025-06-21,2025-06-25,2025-07-02,s033,health,86.23,3.0,lagos,2.0,Low quality. Would not recommend at all.,0.0,0,no complaint,pickup,ashanti,7,1
O00820,2025-04-20,2025-04-24,2025-04-27,s047,groceries,184.11,1.0,lagos,3.0,"Fast delivery, item exactly as described. Very satisfied!",0.420833333,0,no complaint,express,south east,3,1
O00821,2025-05-30,2025-05-31,2025-06-05,s017,fashion,406.42,3.0,kano,5.0,"Delivery was average, product as expected.",-0.125,0,no complaint,standard,greater accra,5,1
O00822,2025-05-13,2025-05-14,2025-05-20,s041,home & living,85.91,3.0,accra,4.0,"It's okay, not too bad but not amazing either.",-0.166666667,0,no complaint,standard,north central,6,1
O00823,2025-06-08,2025-06-12,2025-06-17,s033,health,312.44,2.0,accra,4.0,Excellent quality and affordable price. Highly recommend.,0.58,0,no complaint,express,volta,5,1
O00824,2025-05-26,2025-05-28,2025-06-03,s020,electronics,158.78,4.0,kumasi,1.0,Arrived late and the item looks used.,-0.3,0,no complaint,express,greater accra,6,1
O00825,2025-06-17,2025-06-18,2025-06-22,s014,electronics,160.17,1.0,accra,3.0,"Just received it, will see how it performs over time.",0.0,0,no complaint,pickup,volta,4,1
O00826,2025-04-23,2025-04-23,2025-04-24,s028,health,234.63,1.0,kano,4.0,"Fast delivery, item exactly as described. Very satisfied!",0.420833333,0,no complaint,pickup,north central,1,1
O00827,2025-04-20,2025-04-21,2025-04-27,s014,fashion,390.75,3.0,lagos,5.0,"Just received it, will see how it performs over time.",0.0,0,no complaint,standard,south west,6,1
